;NUM_ART;variable;value;QTE_VTE;Standard_CPQ;score;score_cum;flag_alerte;flag_inv;flag_stk;score_cum_before;flag_inv_before;flag_inv_3weeks;flag_inv_1week;flag_stk_cpq;valueStockSuspect;flag_match_vekia
88;73914435;2020-02-16;0.0;0.0;3.0;0.0;0.005598333333333333;1;;;0.005598333333333333;;;;;;
89;66459631;2020-02-16;0.0;0.0;3.0;0.0;0.005602222222222222;1;;;0.005602222222222222;;;;;;
90;65735831;2020-02-16;0.0;0.0;2.0;0.0;0.005606666666666667;1;;;0.005606666666666667;;;;;;
91;70862176;2020-02-16;0.0003;0.0;1.0;0.0003;0.005713333333333332;1;;;0.0054133333333333325;;;;;;
92;70658301;2020-02-16;0.0;0.0;2.0;0.0;0.005819166666666665;1;;;0.005819166666666665;;;;;;
93;80128612;2020-02-16;0.0007149999999999999;0.0;2.0;0.00035749999999999996;0.005998333333333333;1;;;0.005640833333333333;;;;;;
94;69509034;2020-02-16;0.0;0.0;2.0;0.0;0.006025833333333333;1;;;0.006025833333333333;;;;;;
95;68401781;2020-02-16;0.0;0.0;2.0;0.0;0.006025833333333333;1;;;0.006025833333333333;;;;;;
96;81988600;2020-02-16;0.0;0.0;2.0;0.0;0.006044166666666666;1;;;0.006044166666666666;;;;;;
97;71139201;2020-02-16;0.0;0.0;4.0;0.0;0.006145416666666667;1;;;0.006145416666666667;;;;;;
98;67994913;2020-02-16;0.0021659;0.0;6.0;0.00036098333333333337;0.006259849999999999;1;;;0.0058988666666666655;;;;;;
99;70612843;2020-02-16;0.0;0.0;2.0;0.0;0.006320000000000003;1;;;0.006320000000000003;;;;;;
100;68535705;2020-02-16;0.0;0.0;4.0;0.0;0.006404166666666666;1;;;0.006404166666666666;;;;;;
101;80120000;2020-02-16;0.0;0.0;2.0;0.0;0.00647;1;;;0.00647;;;;;;
102;80112900;2020-02-16;0.0;0.0;2.0;0.0;0.00647;1;;;0.00647;;;;;;
103;80044076;2020-02-16;0.0;0.0;2.0;0.0;0.006585000000000001;1;;;0.006585000000000001;;;;;;
104;70210840;2020-02-16;0.012245;0.0;22.0;0.0005565909090909091;0.006710530303030306;1;;;0.0061539393939393965;;;;;;
105;75231884;2020-02-16;0.0;0.0;2.0;0.0;0.0067125;1;;;0.0067125;;;;;;
106;73380076;2020-02-16;0.0;0.0;2.0;0.0;0.0067125;1;;;0.0067125;;;;;;
107;65790781;2020-02-16;0.0;0.0;2.0;0.0;0.007106666666666666;1;;;0.007106666666666666;;;;;;
108;82012040;2020-02-16;0.0;0.0;2.0;0.0;0.007106666666666666;1;;;0.007106666666666666;;;;;;
109;62154302;2020-02-16;0.00929;0.0;25.0;0.0003716;0.007146000000000002;1;;;0.0067744000000000025;;;;;;
110;66931893;2020-02-16;0.0;0.0;2.0;0.0;0.007315;1;;;0.007315;;;;;;
111;70766731;2020-02-16;0.0;0.0;2.0;0.0;0.007315833333333335;1;;;0.007315833333333335;;;;;;
112;73672676;2020-02-16;0.0;0.0;2.0;0.0;0.007316666666666666;1;;;0.007316666666666666;;;;;;
113;63771183;2020-02-16;0.0009683333333333333;0.0;3.0;0.0003227777777777778;0.007398333333333334;1;;;0.007075555555555556;;;;;;
114;80131698;2020-02-16;0.0;0.0;2.0;0.0;0.007524999999999999;1;;;0.007524999999999999;;;;;;
115;68268585;2020-02-16;0.0;0.0;2.0;0.0;0.007607499999999999;1;;;0.007607499999999999;;;;;;
116;68539100;2020-02-16;0.0;0.0;5.0;0.0;0.007643666666666666;1;;;0.007643666666666666;;;;;;
117;65987061;2020-02-16;0.0;0.0;2.0;0.0;0.007803333333333333;1;;;0.007803333333333333;;;;;;
118;80126151;2020-02-16;0.2716116666666667;0.0;2.0;0.13580583333333335;0.007803333333333384;1;;;-0.12800249999999996;;;;;;
119;69573546;2020-02-16;0.0;0.0;3.0;0.0;0.007803888888888887;1;;;0.007803888888888887;;;;;;
120;67905453;2020-02-16;0.0;0.0;1.0;0.0;0.007885;1;;;0.007885;;;;;;
121;80128631;2020-02-16;0.0;0.0;1.0;0.0;0.007885;1;;;0.007885;;;;;;
122;67551925;2020-02-16;0.0;0.0;2.0;0.0;0.007974999999999998;1;;;0.007974999999999998;;;;;;
123;64997233;2020-02-16;0.0;0.0;2.0;0.0;0.008015000000000003;1;;;0.008015000000000003;;;;;;
124;81969525;2020-02-16;0.0;0.0;6.0;0.0;0.008272499999999999;1;;;0.008272499999999999;;;;;;
125;66931564;2020-02-16;0.0009133333333333333;0.0;2.0;0.00045666666666666664;0.008277500000000002;1;;;0.007820833333333336;;;;;;
126;70892052;2020-02-16;0.0007417666666666667;0.0;1.0;0.0007417666666666667;0.008374566666666668;1;;;0.007632800000000001;;;;;;
127;63336910;2020-02-16;0.0;0.0;2.0;0.0;0.008397499999999999;1;;;0.008397499999999999;;;;;;
128;66892686;2020-02-16;0.0;0.0;2.0;0.0;0.008397499999999999;1;;;0.008397499999999999;;;;;;
129;64028265;2020-02-16;0.0;0.0;2.0;0.0;0.008513333333333331;1;;;0.008513333333333331;;;;;;
130;70891863;2020-02-16;0.0013027666666666667;0.0;2.0;0.0006513833333333333;0.008576391666666667;1;;;0.007925008333333334;;;;;;
131;70794906;2020-02-16;0.0;0.0;1.0;0.0;0.00865;1;;;0.00865;;;;;;
132;70853405;2020-02-16;0.0;0.0;1.0;0.0;0.00865;1;;;0.00865;;;;;;
133;80035081;2020-02-16;0.0;0.0;1.0;0.0;0.00865;1;;;0.00865;;;;;;
134;70794864;2020-02-16;0.0;0.0;1.0;0.0;0.00865;1;;;0.00865;;;;;;
135;82001518;2020-02-16;0.017533333333333335;0.0;2.0;0.008766666666666667;0.008766666666666667;1;;;0.0;;;;;;
136;70891891;2020-02-16;0.0023297999999999995;0.0;3.0;0.0007765999999999998;0.008766722222222221;1;;;0.00799012222222222;;;;;;
137;6152454;2020-02-16;0.0;0.0;6.0;0.0;0.008922777777777778;1;;;0.008922777777777778;;;;;;
138;82011848;2020-02-16;0.00021833333333333332;0.0;4.0;5.458333333333333e-05;0.008934583333333333;1;;;0.008879999999999999;;;;;;
139;73599463;2020-02-16;0.0;0.0;1.0;0.0;0.009004999999999999;1;;;0.009004999999999999;;;;;;
140;73571904;2020-02-16;0.0;0.0;8.0;0.0;0.009243125;1;;;0.009243125;;;;;;
141;82173418;2020-02-16;0.0;0.0;1.0;0.0;0.009405;1;;;0.009405;;;;;;
142;74708816;2020-02-16;0.0;0.0;4.0;0.0;0.009554583333333337;1;;;0.009554583333333337;;;;;;
143;530075;2020-02-16;0.19057999999999997;0.0;3.0;0.06352666666666666;0.009571666666666687;1;;;-0.053954999999999975;;;;;;
144;54609653;2020-02-16;0.0;0.0;1.0;0.0;0.009601666666666665;1;;;0.009601666666666665;;;;;;
145;79979816;2020-02-16;0.0;0.0;1.0;0.0;0.009905;1;;;0.009905;;;;;;
146;80124521;2020-02-16;0.0;0.0;2.0;0.0;0.009905;1;;;0.009905;;;;;;
147;66973151;2020-02-16;0.0022066666666666667;0.0;4.0;0.0005516666666666667;0.010176250000000003;1;;;0.009624583333333336;;;;;;
148;63464674;2020-02-16;2.8423316666666665;0.0;8.0;0.3552914583333333;0.01022375000000042;1;;;-0.3450677083333329;;;;;;
149;80039981;2020-02-16;0.0;0.0;1.0;0.0;0.010441666666666663;1;;;0.010441666666666663;;;;;;
150;6152426;2020-02-16;0.0;0.0;10.0;0.0;0.010707500000000002;1;;;0.010707500000000002;;;;;;
151;70891912;2020-02-16;0.0016016000000000001;0.0;2.0;0.0008008000000000001;0.010726733333333337;1;;;0.009925933333333336;;;;;;
152;81970866;2020-02-16;0.9136533333333333;0.0;6.0;0.15227555555555555;0.011032777777777947;1;;;-0.1412427777777776;;;;;;
153;67994962;2020-02-16;0.0023472999999999996;0.0;4.0;0.0005868249999999999;0.011160370833333327;1;;;0.010573545833333328;;;;;;
154;66224564;2020-02-16;0.0005683333333333333;0.0;1.0;0.0005683333333333333;0.011251666666666672;1;;;0.010683333333333338;;;;;;
155;74246284;2020-02-16;0.029953333333333332;0.0;43.0;0.0006965891472868217;0.011296550387596901;1;;;0.010599961240310079;;;;;;
156;80135862;2020-02-16;0.898635;2.0;7.0;-0.7866892857142858;0.011302142857141595;1;;;0.7979914285714274;;;;;;
157;68754595;2020-02-16;0.0;0.0;8.0;0.0;0.011391875;1;;;0.011391875;;;;;;
158;67520131;2020-02-16;0.0;0.0;1.0;0.0;0.011705;1;;;0.011705;;;;;;
159;68778864;2020-02-16;0.0;0.0;4.0;0.0;0.011762916666666665;1;;;0.011762916666666665;;;;;;
160;82025629;2020-02-16;3.901251666666667;1.0;15.0;0.1934167777777778;0.011794444444444718;1;;;-0.18162233333333308;;;;;;
